popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year
0.602165,8000000,35991087,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,104,Drama|Adventure|Comedy,171,5.4,2015
0.599655,3300000,64110728,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,83,Thriller|Horror,327,4.9,2015
0.577814,35000000,14431253,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,90,Comedy,241,4.9,2015
0.570743999999999,2000000,45431,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95,Fantasy|Thriller,129,5.7,2015
0.532205,100000,42664410,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,87,Horror|Thriller,247,5.0,2015
0.524315,10000000,3334927,By the Sea,Angelina Jolie|Brad Pitt|MÃ©lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,122,Drama|Romance,82,5.4,2015
0.46208999999999995,9000000,21571189,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,121,Drama,72,6.7,2015
0.45087200000000005,13000000,1646788,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,Marc Abraham,123,Drama|Music,19,5.6,2015
0.43558199999999997,5000000,2333684,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Jon M. Chu,119,Drama|Music|Adventure|Fantasy,69,5.7,2015
0.424813,6000000,90777,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,137,Drama|War,306,7.5,2015
0.41491300000000003,3000000,3387000,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,Will Canon,83,Thriller|Horror,91,5.0,2015
0.40223600000000004,447524,771317,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,Andrew Mogel|Jarrad Paul,101,Drama|Comedy,47,4.2,2015
0.36590100000000003,10000000,17472,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,Kim Farrant,111,Drama|Thriller,48,5.0,2015
0.336107,2000000,2801508,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,97,Crime|Drama|Thriller,55,5.7,2015
0.29875100000000004,5000000,4842699,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,121,Drama,24,5.7,2015
0.259794,600000,7087452,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,Paul Weitz,78,Drama|Comedy,81,5.6,2015
0.7310220000000001,3000000,67790117,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,Alex Kendrick,120,Drama,57,6.9,2015
0.07610900000000001,13500000,187674,Stonewall,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones,Roland Emmerich,129,Drama,14,5.6,2015
24.949134,165000000,621752480,Interstellar,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Christopher Nolan,169,Adventure|Drama|Science Fiction,6498,8.0,2014
14.311205,170000000,773312399,Guardians of the Galaxy,Chris Pratt|Zoe Saldana|Dave Bautista|Vin Diesel|Bradley Cooper,James Gunn,121,Action|Science Fiction|Adventure,5612,7.9,2014
12.971027000000001,170000000,714766572,Captain America: The Winter Soldier,Chris Evans|Scarlett Johansson|Sebastian Stan|Samuel L. Jackson|Robert Redford,Joe Russo|Anthony Russo,136,Action|Adventure|Science Fiction,3848,7.6,2014
11.422751,20000000,78739897,John Wick,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters,Chad Stahelski|David Leitch,101,Action|Thriller,2712,7.0,2014
10.739009,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland,Francis Lawrence,123,Science Fiction|Adventure|Thriller,3590,6.6,2014
10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish,Peter Jackson,144,Adventure|Fantasy,3110,7.1,2014
8.691294000000001,165000000,652105443,Big Hero 6,Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung,Don Hall|Chris Williams,102,Adventure|Family|Animation|Action|Comedy,4185,7.8,2014
8.110711,14000000,233555708,The Imitation Game,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,Morten Tyldum,113,History|Drama|Thriller|War,3478,8.0,2014
7.1372729999999995,34000000,348319861,The Maze Runner,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper,Wes Ball,113,Action|Mystery|Science Fiction|Thriller,3425,7.0,2014
6.9071479999999905,18000000,103215094,Birdman,Michael Keaton|Zach Galifianakis|Edward Norton|Emma Stone|Naomi Watts,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,119,Drama|Comedy,2801,7.3,2014
6.438727,61000000,369330363,Gone Girl,Ben Affleck|Rosamund Pike|Carrie Coon|Neil Patrick Harris|Tyler Perry,David Fincher,145,Mystery|Thriller|Drama,3720,7.9,2014
6.415818,68000000,211817906,Fury,Brad Pitt|Shia LaBeouf|Logan Lerman|Michael PeÃ±a|Jon Bernthal,David Ayer,135,War|Drama|Action,2572,7.4,2014
6.2866919999999995,127000000,349424282,Night at the Museum: Secret of the Tomb,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,Shawn Levy,97,Adventure|Comedy|Fantasy|Family,1111,6.1,2014
6.14502,85000000,288747895,Divergent,Shailene Woodley|Theo James|Kate Winslet|Miles Teller|Ray Stevenson,Neil Burger,139,Action|Science Fiction|Thriller,3038,6.9,2014
6.052479,250000000,746000000,X-Men: Days of Future Past,Hugh Jackman|James McAvoy|Patrick Stewart|Michael Fassbender|Ian McKellen,Bryan Singer,131,Action|Adventure|Fantasy|Science Fiction,4006,7.6,2014
5.947136,40000000,463360063,Lucy,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Luc Besson,89,Action|Science Fiction,3699,6.3,2014
5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Jonathan Liebesman,101,Science Fiction|Action|Adventure|Fantasy|Comedy,1836,5.8,2014
5.701683,40000000,126069509,Sex Tape,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe,Jake Kasdan,97,Comedy,1150,5.3,2014
5.522641,8500000,38697217,Nightcrawler,Jake Gyllenhaal|Rene Russo|Riz Ahmed|Bill Paxton|Kevin Rahm,Dan Gilroy,117,Crime|Drama|Thriller,2087,7.6,2014
4.983782,210000000,245500000,Transformers: Age of Extinction,Mark Wahlberg|Stanley Tucci|Nicola Peltz|Jack Reynor|Li Bingbing,Michael Bay,165,Science Fiction|Action|Adventure,2161,5.9,2014
4.93082,30000000,174600318,The Grand Budapest Hotel,Ralph Fiennes|Tony Revolori|F. Murray Abraham|Mathieu Amalric|Adrien Brody,Wes Anderson,99,Comedy|Drama,2802,7.9,2014
4.780419,3300000,13993093,Whiplash,Miles Teller|J.K. Simmons|Melissa Benoist|Austin Stowell|Jayson Blair,Damien Chazelle,105,Drama|Music,2372,8.2,2014
4.452507,170000000,708200000,Dawn of the Planet of the Apes,Andy Serkis|Jason Clarke|Toby Kebbell|Keri Russell|Judy Greer,Matt Reeves,130,Science Fiction|Action|Drama|Thriller,2625,7.4,2014
4.1452089999999995,55000000,192330738,The Equalizer,Denzel Washington|Marton Csokas|ChloÃ« Grace Moretz|David Harbour|Haley Bennett,Antoine Fuqua,132,Thriller|Action|Crime,2100,7.2,2014
4.105685,42000000,106645357,Horrible Bosses 2,Jason Bateman|Jason Sudeikis|Charlie Day|Jennifer Aniston|Kevin Spacey,Sean Anders,108,Comedy,1033,6.1,2014
4.101979,200000000,705717432,The Amazing Spider-Man 2,Andrew Garfield|Emma Stone|Jamie Foxx|Dane DeHaan|Colm Feore,Marc Webb,142,Action|Adventure|Fantasy,2813,6.6,2014
3.990452,178000000,370541256,Edge of Tomorrow,Tom Cruise|Emily Blunt|Brendan Gleeson|Bill Paxton|Jonas Armstrong,Doug Liman,113,Action|Science Fiction,3267,7.7,2014
3.9892309999999997,44000000,11305175,The Interview,James Franco|Seth Rogen|Lizzy Caplan|Randall Park|Diana Bang,Evan Goldberg|Seth Rogen,112,Action|Comedy,1657,6.1,2014
3.8630739999999997,58800000,542307423,American Sniper,Bradley Cooper|Sienna Miller|Kyle Gallner|Cole Konis|Ben Reed,Clint Eastwood,134,War|Action,3004,7.5,2014
3.81374,140000000,268031828,Exodus: Gods and Kings,Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn,Ridley Scott,153,Adventure|Drama|Action,1377,5.6,2014
3.689601,160000000,529076069,Godzilla,Aaron Taylor-Johnson|Ken Watanabe|Elizabeth Olsen|Bryan Cranston|Juliette Binoche,Gareth Edwards,123,Action|Science Fiction|Thriller,2169,6.2,2014
3.5823150000000004,180000000,758410378,Maleficent,Angelina Jolie|Elle Fanning|Juno Temple|Sharlto Copley|Isobelle Molloy,Robert Stromberg,97,Fantasy|Adventure|Action|Family|Romance,2928,7.0,2014
3.573028,15000000,32556119,The November Man,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehic,Roger Donaldson,108,Crime|Action|Thriller,481,6.0,2014
3.489314,5000000,102529779,Ouija,Olivia Cooke|Ana Coto|Daren Kagasoff|Bianca A. Santos|Douglas Smith,Stiles White,89,Horror,569,4.9,2014
3.4891059999999996,145000000,609123048,How to Train Your Dragon 2,Jay Baruchel|Gerard Butler|Kristen Wiig|Jonah Hill|Cate Blanchett,Dean DeBlois,102,Fantasy|Action|Adventure|Animation|Comedy,2152,7.7,2014
3.3937410000000003,2000000,13500000,It Follows,Maika Monroe|Keir Gilchrist|Olivia Luccardi|Lili Sepe|Bailey Spry,David Robert Mitchell,100,Thriller|Horror,1003,6.6,2014
3.34625,90000000,206172544,The Expendables 3,Sylvester Stallone|Jason Statham|Harrison Ford|Arnold Schwarzenegger|Mel Gibson,Patrick Hughes,127,Action|Adventure|Thriller,1275,6.2,2014
3.3277989999999997,60000000,469160692,The Lego Movie,Will Arnett|Elizabeth Banks|Craig Berry|Alison Brie|David Burrows,Phil Lord|Christopher Miller,100,Adventure|Fantasy|Animation|Comedy|Action,2268,7.5,2014
3.260581,95000000,114178613,Seventh Son,Jeff Bridges|Julianne Moore|Ben Barnes|Alicia Vikander|Kit Harington,Sergey Bodrov,102,Adventure|Fantasy,675,5.1,2014
3.170271,15000000,121201940,The Theory of Everything,Eddie Redmayne|Felicity Jones|Harry Lloyd|David Thewlis|Emily Watson,James Marsh,123,Drama|Romance,1960,7.8,2014
3.14993,17000000,136621271,Let's Be Cops,Jake Johnson|Damon Wayans Jr.|Nina Dobrev|Rob Riggle|James D'Arcy,Luke Greenfield,104,Comedy,912,6.4,2014
3.028769,70000000,215529201,Dracula Untold,Luke Evans|Sarah Gadon|Dominic Cooper|Art Parkinson|Charles Dance,Gary Shore,92,Horror|Action|Drama|Fantasy|War,1666,6.1,2014
3.007018,132000000,373552094,Penguins of Madagascar,Tom McGrath|Chris Miller|Christopher Knights|Conrad Vernon|John Malkovich,Simon J. Smith|Eric Darnell,92,Family|Animation|Adventure|Comedy,939,6.5,2014
2.996038,50000000,212902372,Into the Woods,Meryl Streep|Emily Blunt|James Corden|Anna Kendrick|Chris Pine,Rob Marshall,125,Fantasy|Comedy|Music,1095,5.6,2014
2.979181,110000000,337580051,300: Rise of an Empire,Sullivan Stapleton|Eva Green|Lena Headey|Callan Mulvey|David Wenham,Noam Murro,102,Action|War,1664,6.1,2014
2.881991,25000000,66980456,The Giver,Jeff Bridges|Meryl Streep|Brenton Thwaites|Odeya Rush|Alexander SkarsgÃ¥rd,Phillip Noyce,94,Drama|Science Fiction,1151,6.3,2014
2.8050189999999997,50000000,188441614,22 Jump Street,Jonah Hill|Channing Tatum|Dave Franco|Ice Cube|Nick Offerman,Phil Lord|Christopher Miller,112,Crime|Comedy|Action,2416,7.0,2014
2.777996,28000000,53181600,A Walk Among the Tombstones,Liam Neeson|Dan Stevens|David Harbour|Boyd Holbrook|Adam David Thompson,Scott Frank,113,Crime|Drama|Mystery|Thriller,823,6.2,2014
2.721864,55000000,259207227,Paddington,Nicole Kidman|Peter Capaldi|Ben Whishaw|Michael Gambon|Imelda Staunton,Paul King,95,Comedy,606,7.1,2014
2.692691,7000000,2360281,Cake,Jennifer Aniston|Anna Kendrick|William H. Macy|Adriana Barraza|Felicity Huffman,Daniel Barnz,102,Drama,255,6.1,2014
2.67235,11000000,45967935,Chef,Jon Favreau|John Leguizamo|Bobby Cannavale|Emjay Anthony|Scarlett Johansson,Jon Favreau,115,Comedy,866,7.2,2014
2.6112509999999998,9000000,108782847,The Purge: Anarchy,Frank Grillo|Carmen Ejogo|Zach Gilford|Kiele Sanchez|ZoÃ« Borde,James DeMonaco,104,Horror|Thriller,1126,6.6,2014
2.601775,16000000,19682924,Left Behind,Nicolas Cage|Chad Michael Murray|Lea Thompson|Nicky Whelan|Martin Klebba,Vic Armstrong,110,Thriller|Action|Science Fiction,253,3.8,2014
2.595951,4000000,44349000,Boyhood,Ellar Coltrane|Patricia Arquette|Ethan Hawke|Elijah Smith|Lorelei Linklater,Richard Linklater,164,Drama,1343,7.6,2014
2.576396,20000000,12007070,A Most Violent Year,Oscar Isaac|Jessica Chastain|Albert Brooks|Elyes Gabel|David Oyelowo,J.C. Chandor,125,Action|Thriller|Crime|Drama,384,6.4,2014
2.549403,100000000,243400000,Hercules,Dwayne Johnson|Ian McShane|John Hurt|Rufus Sewell|Aksel Hennie,Brett Ratner,99,Action|Adventure,1215,5.6,2014
2.526779,125000000,362637473,Noah,Russell Crowe|Jennifer Connelly|Emma Watson|Logan Lerman|Anthony Hopkins,Darren Aronofsky,139,Drama|Adventure,1589,5.5,2014
2.523101,50000000,83719388,The Judge,Robert Downey Jr.|Robert Duvall|Vera Farmiga|Vincent D'Onofrio|Jeremy Strong,David Dobkin,141,Drama,974,7.2,2014
2.4451650000000003,40000000,123494610,Blended,Drew Barrymore|Adam Sandler|Wendi McLendon-Covey|Bella Thorne|Terry Crews,Frank Coraci,117,Comedy,720,6.7,2014
2.376309,18000000,268157400,Neighbors,Seth Rogen|Zac Efron|Rose Byrne|Dave Franco|Ike Barinholtz,Nicholas Stoller,96,Comedy,1829,6.2,2014
2.361267,11000000,78874843,If I Stay,ChloÃ« Grace Moretz|Jamie Blackley|Liana Liberato|Mireille Enos|Stacy Keach,R.J. Cutler,106,Drama,856,7.2,2014
2.303556,45000000,86165646,Step Up All In,Ryan Guzman|Briana Evigan|Stephen Boss|Misha Gabriel|Izabella Miko,Trish Sie,112,Romance|Drama|Music,421,6.7,2014
2.293859,12000000,305151265,The Fault in Our Stars,Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern|Sam Trammell,Josh Boone,125,Romance|Drama,2389,7.8,2014
2.1654619999999998,25000000,153997819,Ride Along,Ice Cube|Kevin Hart|John Leguizamo|Bruce McGill|Tika Sumpter,Tim Story,99,Action|Comedy,634,6.1,2014
2.160156,20000000,11110975,Inherent Vice,Joaquin Phoenix|Josh Brolin|Owen Wilson|Katherine Waterston|Reese Witherspoon,Paul Thomas Anderson,148,Comedy|Romance|Crime|Drama|Mystery,552,6.3,2014
2.141491,60000000,50549107,Jack Ryan: Shadow Recruit,Chris Pine|Keira Knightley|Kevin Costner|Nonso Anozie|Gemma Chan,Kenneth Branagh,105,Action|Drama|Thriller,873,5.9,2014
2.1367580000000004,50000000,222809600,Non-Stop,Liam Neeson|Julianne Moore|Scoot McNairy|Michelle Dockery|Nate Parker,Jaume Collet-Serra,106,Action|Thriller|Mystery,1648,6.8,2014
2.116264,5500000,3000000,Predestination,Ethan Hawke|Sarah Snook|Noah Taylor|Christopher Kirby|Madeleine West,Michael Spierig|Peter Spierig,97,Science Fiction|Thriller,1136,7.2,2014
1.957672,12600000,18658381,The Drop,Tom Hardy|Noomi Rapace|James Gandolfini|Matthias Schoenaerts|John Ortiz,MichaÃ«l R. Roskam,106,Drama|Crime,583,6.6,2014
1.9407349999999999,120000000,239379423,RoboCop,Joel Kinnaman|Gary Oldman|Michael Keaton|Abbie Cornish|Jackie Earle Haley,JosÃ© Padilha,102,Science Fiction|Action,1709,5.7,2014
1.904422,100000000,103039258,Transcendence,Johnny Depp|Paul Bettany|Rebecca Hall|Kate Mara|Morgan Freeman,Wally Pfister,119,Thriller|Science Fiction|Drama|Mystery,1555,5.9,2014
1.9000380000000001,40000000,196781193,The Other Woman,Cameron Diaz|Leslie Mann|Kate Upton|Don Johnson|Nikolaj Coster-Waldau,Nick Cassavetes,109,Comedy|Romance,1056,6.2,2014
1.8947060000000002,145000000,272912430,Mr. Peabody & Sherman,Ty Burrell|Max Charles|Ariel Winter|Allison Janney|Ellie Kemper,Rob Minkoff,92,Animation|Adventure|Family,592,6.8,2014
1.840817,65000000,39407616,Sin City: A Dame to Kill For,Mickey Rourke|Jessica Alba|Josh Brolin|Joseph Gordon-Levitt|Rosario Dawson,Frank Miller|Robert Rodriguez,102,Crime|Thriller,857,6.2,2014
1.8116919999999999,103000000,500188435,Rio 2,Jesse Eisenberg|Anne Hathaway|Leslie Mann|Jamie Foxx|Andy GarcÃ­a,Carlos Saldanha,102,Animation|Adventure|Comedy|Family,659,6.5,2014
1.805954,40000000,169837010,Dumb and Dumber To,Jim Carrey|Jeff Daniels|Rachel Melvin|Kathleen Turner|Brady Bluhm,Bobby Farrelly|Peter Farrelly,110,Comedy,790,5.5,2014
1.7798610000000001,70000000,154984035,The Monuments Men,Matt Damon|Cate Blanchett|George Clooney|Bill Murray|John Goodman,George Clooney,118,War|Drama|History|Action,1083,5.7,2014
1.769987,65000000,163442937,Unbroken,Jack O'Connell|Domhnall Gleeson|Garrett Hedlund|Takamasa Ishihara|Finn Wittrock,Angelina Jolie,137,Drama|War,981,7.2,2014
1.754707,20000000,66787908,Selma,David Oyelowo|Tom Wilkinson|Carmen Ejogo|AndrÃ© Holland|Omar J. Dorsey,Ava DuVernay,127,History|Drama,580,7.5,2014
1.737699,4900000,3494070,Mommy,Anne Dorval|Suzanne ClÃ©ment|Antoine-Olivier Pilon|Patrick Huard|Alexandre Goyette,Xavier Dolan,138,Drama,389,8.0,2014
1.6493209999999898,15000000,52501541,Wild,Reese Witherspoon|Laura Dern|Thomas Sadoski|Keene McRae|Michiel Huisman,Jean-Marc VallÃ©e,115,Drama,677,6.9,2014
1.638781,130000000,117831631,Pompeii,Kit Harington|Carrie-Anne Moss|Emily Browning|Adewale Akinnuoye-Agbaje|Jessica Lucas,Paul W.S. Anderson,105,Action|Adventure|History|Romance|Drama,837,5.1,2014
1.63015,26000000,35926213,The Best of Me,Michelle Monaghan|James Marsden|Liana Liberato|Luke Bracey|Gerald McRaney,Michael Hoffman,117,Drama|Romance,535,7.2,2014
1.5880100000000001,65000000,133821816,Annie,QuvenzhanÃ© Wallis|Jamie Foxx|Rose Byrne|Cameron Diaz|Bobby Cannavale,Will Gluck,119,Music|Comedy|Drama|Family,331,6.1,2014
1.5450549999999899,50000000,97437106,The Book of Life,Diego Luna|Channing Tatum|Zoe Saldana|Christina Applegate|Eugenio Derbez,Jorge R. Gutierrez,95,Romance|Animation|Adventure|Comedy|Family,531,7.3,2014
1.542392,13000000,54837234,St. Vincent,Bill Murray|Melissa McCarthy|Naomi Watts|Chris O'Dowd|Terrence Howard,Theodore Melfi,102,Comedy,531,7.1,2014
1.541069,66000000,203277636,Need for Speed,Aaron Paul|Dominic Cooper|Imogen Poots|Rami Malek|RamÃ³n RodrÃ­guez,Scott Waugh,130,Action|Crime|Drama|Thriller,1117,6.2,2014
1.4490459999999898,22000000,88880821,The Hundred-Foot Journey,Helen Mirren|Manish Dayal|Om Puri|Charlotte Le Bon|Rohan Chand,Lasse HallstrÃ¶m,122,Drama,352,7.2,2014
1.440084,60000000,108255770,The Boxtrolls,Ben Kingsley|Isaac Hempstead Wright|Elle Fanning|Dee Bradley Baker|Steve Blum,Graham Annable|Anthony Stacchi,97,Animation|Comedy|Family|Fantasy,498,6.6,2014
1.3987129999999999,10000000,28883511,Big Eyes,Amy Adams|Christoph Waltz|Krysten Ritter|Danny Huston|Jason Schwartzman,Tim Burton,105,Drama,710,6.8,2014
1.394382,18000000,266586800,The Prince,Bruce Willis|Jason Patric|John Cusack|Jessica Lowndes|Gia Mantegna,Brian A Miller,93,Thriller|Action,165,4.6,2014
1.319416,4000000,600896,The Signal,Brenton Thwaites|Laurence Fishburne|Olivia Cooke|Lin Shaye|Beau Knapp,William Eubank,95,Thriller|Science Fiction,400,5.8,2014
1.3155,50000000,160602194,Into the Storm,Richard Armitage|Sarah Wayne Callies|Matt Walsh|Nathan Kress|Alycia Debnam-Carey,Steven Quale,89,Action|Thriller,572,5.7,2014
1.240895,50000000,151165787,Planes: Fire & Rescue,Dane Cook|Ed Harris|Julie Bowen|Curtis Armstrong|John Michael Higgins,Roberts Gannaway,83,Animation|Comedy|Adventure|Family,223,5.9,2014
1.214094,35000000,17508518,Sabotage,Arnold Schwarzenegger|Sam Worthington|Mireille Enos|Joe Manganiello|Harold Perrineau,David Ayer,110,Action|Drama|Thriller|Crime,422,5.4,2014
1.146492,13200000,53830415,No Good Deed,Idris Elba|Taraji P. Henson|Leslie Bibb|Kate del Castillo|Henry Simmons,Sam Miller,84,Thriller,105,5.8,2014
1.142614,5000000,41797583,Still Alice,Julianne Moore|Alec Baldwin|Kristen Stewart|Kate Bosworth|Shane McRae,Richard Glatzer|Wash Westmoreland,99,Drama,725,7.5,2014
1.1403020000000001,5000000,40100000,"As Above, So Below",Perdita Weeks|Ben Feldman|Edwin Hodge|FranÃ§ois Civil|Marion Lambert,John Erick Dowdle,93,Horror|Thriller,501,6.1,2014
1.136851,24000000,12096300,Foxcatcher,Steve Carell|Channing Tatum|Mark Ruffalo|Sienna Miller|Vanessa Redgrave,Bennett Miller,134,Drama|Thriller,645,6.5,2014
1.077877,20000000,34077920,Endless Love,Alex Pettyfer|Gabriella Wilde|Robert Patrick|Rhys Wakefield|Emma Rigby,Shana Feste,103,Drama|Romance,357,6.6,2014
1.052381,12250000,2295423,The Rover,Guy Pearce|Robert Pattinson|Scoot McNairy|Nash Edgerton|Anthony Hayes,David MichÃ´d,100,Crime|Drama,164,6.0,2014
1.041267,24000000,70181428,Think Like a Man Too,Kevin Hart|Regina Hall|Michael Ealy|Jerry Ferrara|Taraji P. Henson,Tim Story,106,Comedy|Romance,175,6.2,2014
1.039133,15000000,9104716,Suite FranÃ§aise,Michelle Williams|Kristin Scott Thomas|Matthias Schoenaerts|Sam Riley|Ruth Wilson,Saul Dibb,107,Drama|Romance|War,161,6.9,2014
1.027357,15000000,59209,Walk of Shame,Elizabeth Banks|James Marsden|Gillian Jacobs|Ethan Suplee|Sarah Wright,Steven Brill,95,Comedy,402,5.7,2014
1.0181149999999999,6500000,255273813,Annabelle,Annabelle Wallis|Alfre Woodard|Eric Ladin|Tony Amendola|Gabriel Bateman,John R. Leonetti,99,Horror,827,5.6,2014
0.989916,65000000,71154592,"I, Frankenstein",Aaron Eckhart|Yvonne Strahovski|Bill Nighy|Jai Courtney|Miranda Otto,Stuart Beattie,92,Horror|Thriller,501,5.1,2014
0.988081,8000000,26049082,That Awkward Moment,Zac Efron|Miles Teller|Michael B. Jordan|Imogen Poots|Mackenzie Davis,Tom Gormican,94,Comedy|Romance,713,6.0,2014
