popularity,budget,revenue,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year
10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Peter Jackson,144,Adventure|Fantasy,WingNut Films|New Line Cinema|3Foot7|Metro-Goldwyn-Mayer (MGM),3110,7.1,2014
8.691294000000001,165000000,652105443,Big Hero 6,Don Hall|Chris Williams,102,Adventure|Family|Animation|Action|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,4185,7.8,2014
8.110711,14000000,233555708,The Imitation Game,Morten Tyldum,113,History|Drama|Thriller|War,Black Bear Pictures|Bristol Automotive,3478,8.0,2014
7.1372729999999995,34000000,348319861,The Maze Runner,Wes Ball,113,Action|Mystery|Science Fiction|Thriller,Ingenious Media|Twentieth Century Fox Film Corporation|Gotham Group|Dayday Films|Temple Hill Entertainment,3425,7.0,2014
6.9071479999999905,18000000,103215094,Birdman,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,119,Drama|Comedy,Worldview Entertainment|New Regency Pictures|TSG Entertainment|Le Grisbi Productions|M Productions,2801,7.3,2014
6.438727,61000000,369330363,Gone Girl,David Fincher,145,Mystery|Thriller|Drama,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|Pacific Standard|TSG Entertainment,3720,7.9,2014
6.415818,68000000,211817906,Fury,David Ayer,135,War|Drama|Action,Columbia Pictures|QED International|Crave Films|LStar Capital|Huayi Brothers Media,2572,7.4,2014
6.2866919999999995,127000000,349424282,Night at the Museum: Secret of the Tomb,Shawn Levy,97,Adventure|Comedy|Fantasy|Family,Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment|Moving Picture Company (MPC)|TSG Entertainment,1111,6.1,2014
6.14502,85000000,288747895,Divergent,Neil Burger,139,Action|Science Fiction|Thriller,Summit Entertainment|Red Wagon Entertainment,3038,6.9,2014
6.052479,250000000,746000000,X-Men: Days of Future Past,Bryan Singer,131,Action|Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation|Donners' Company|Marvel Entertainment|Bad Hat Harry Productions|TSG Entertainment,4006,7.6,2014
5.947136,40000000,463360063,Lucy,Luc Besson,89,Action|Science Fiction,Universal Pictures|TF1 Films Production|Canal+|EuropaCorp|CinÃ©+,3699,6.3,2014
5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,Jonathan Liebesman,101,Science Fiction|Action|Adventure|Fantasy|Comedy,Paramount Pictures|Nickelodeon Movies|Platinum Dunes,1836,5.8,2014
5.701683,40000000,126069509,Sex Tape,Jake Kasdan,97,Comedy,Escape Artists|Media Rights Capital|Sony Pictures Entertainment (SPE)|LStar Capital,1150,5.3,2014
5.522641,8500000,38697217,Nightcrawler,Dan Gilroy,117,Crime|Drama|Thriller,Bold Films|Sierra / Affinity,2087,7.6,2014
4.983782,210000000,245500000,Transformers: Age of Extinction,Michael Bay,165,Science Fiction|Action|Adventure,Paramount Pictures|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|Hasbro,2161,5.9,2014
4.93082,30000000,174600318,The Grand Budapest Hotel,Wes Anderson,99,Comedy|Drama,Fox Searchlight Pictures|Scott Rudin Productions|Studio Babelsberg|Indian Paintbrush|TSG Entertainment,2802,7.9,2014
4.780419,3300000,13993093,Whiplash,Damien Chazelle,105,Drama|Music,Bold Films|Blumhouse Productions|Right of Way Films,2372,8.2,2014
4.452507,170000000,708200000,Dawn of the Planet of the Apes,Matt Reeves,130,Science Fiction|Action|Drama|Thriller,Ingenious Media|Chernin Entertainment|TSG Entertainment,2625,7.4,2014
4.1452089999999995,55000000,192330738,The Equalizer,Antoine Fuqua,132,Thriller|Action|Crime,Columbia Pictures|Village Roadshow Pictures|Escape Artists|Mace Neufeld Productions|LStar Capital,2100,7.2,2014
4.105685,42000000,106645357,Horrible Bosses 2,Sean Anders,108,Comedy,New Line Cinema|BenderSpink|RatPac Entertainment,1033,6.1,2014
4.101979,200000000,705717432,The Amazing Spider-Man 2,Marc Webb,142,Action|Adventure|Fantasy,Columbia Pictures|Marvel Enterprises|Avi Arad Productions|Matt Tolmach Productions,2813,6.6,2014
3.990452,178000000,370541256,Edge of Tomorrow,Doug Liman,113,Action|Science Fiction,Village Roadshow Pictures|Warner Bros.|Viz Media|Province of British Columbia Production Services Tax Credit|3 Arts Entertainment,3267,7.7,2014
3.9892309999999997,44000000,11305175,The Interview,Evan Goldberg|Seth Rogen,112,Action|Comedy,Columbia TriStar,1657,6.1,2014
3.8630739999999997,58800000,542307423,American Sniper,Clint Eastwood,134,War|Action,Village Roadshow Pictures|Malpaso Productions|Warner Bros.|RatPac-Dune Entertainment|Mad Chance Productions,3004,7.5,2014
3.81374,140000000,268031828,Exodus: Gods and Kings,Ridley Scott,153,Adventure|Drama|Action,Scott Free Productions|Chernin Entertainment|Babieka|Volcano Films,1377,5.6,2014
3.689601,160000000,529076069,Godzilla,Gareth Edwards,123,Action|Science Fiction|Thriller,Toho Company|Legendary Pictures|Warner Bros.|Disruption Entertainment|RatPac-Dune Entertainment,2169,6.2,2014
3.5823150000000004,180000000,758410378,Maleficent,Robert Stromberg,97,Fantasy|Adventure|Action|Family|Romance,Walt Disney Pictures|Roth Films,2928,7.0,2014
3.573028,15000000,32556119,The November Man,Roger Donaldson,108,Crime|Action|Thriller,Irish Dreamtime|Relativity Media|SPD Films,481,6.0,2014
3.489314,5000000,102529779,Ouija,Stiles White,89,Horror,Universal Pictures|Platinum Dunes|Media Rights Capital|Hasbro|Blumhouse Productions,569,4.9,2014
3.4891059999999996,145000000,609123048,How to Train Your Dragon 2,Dean DeBlois,102,Fantasy|Action|Adventure|Animation|Comedy,DreamWorks Animation|Mad Hatter Entertainment,2152,7.7,2014
3.3937410000000003,2000000,13500000,It Follows,David Robert Mitchell,100,Thriller|Horror,Northern Lights Films|Animal Kingdom|Two Flints,1003,6.6,2014
3.34625,90000000,206172544,The Expendables 3,Patrick Hughes,127,Action|Adventure|Thriller,Davis-Films|Nu Image Films|LionsGate|Millennium Films|Ex3 Productions,1275,6.2,2014
3.3277989999999997,60000000,469160692,The Lego Movie,Phil Lord|Christopher Miller,100,Adventure|Fantasy|Animation|Comedy|Action,Village Roadshow Pictures|DC Comics|Vertigo Entertainment|Lin Pictures|Warner Bros. Animation,2268,7.5,2014
3.260581,95000000,114178613,Seventh Son,Sergey Bodrov,102,Adventure|Fantasy,Legendary Pictures|Thunder Road Pictures|Outlaw Sinema|Moving Picture Company (MPC)|Pendle Mountain Productions,675,5.1,2014
3.170271,15000000,121201940,The Theory of Everything,James Marsh,123,Drama|Romance,Working Title Films,1960,7.8,2014
3.14993,17000000,136621271,Let's Be Cops,Luke Greenfield,104,Comedy,Twentieth Century Fox Film Corporation|WideAwake|Genre Films,912,6.4,2014
3.028769,70000000,215529201,Dracula Untold,Gary Shore,92,Horror|Action|Drama|Fantasy|War,Universal Pictures|Legendary Pictures|Fuji Television Network|Dentsu|Michael De Luca Productions,1666,6.1,2014
3.007018,132000000,373552094,Penguins of Madagascar,Simon J. Smith|Eric Darnell,92,Family|Animation|Adventure|Comedy,DreamWorks Animation,939,6.5,2014
2.996038,50000000,212902372,Into the Woods,Rob Marshall,125,Fantasy|Comedy|Music,Walt Disney Pictures|Marc Platt Productions|Lucamar Productions,1095,5.6,2014
2.979181,110000000,337580051,300: Rise of an Empire,Noam Murro,102,Action|War,Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Warner Bros.|Nimar Studios,1664,6.1,2014
2.881991,25000000,66980456,The Giver,Phillip Noyce,94,Drama|Science Fiction,The Weinstein Company|Walden Media|Tonik Productions|Asis Productions,1151,6.3,2014
2.8050189999999997,50000000,188441614,22 Jump Street,Phil Lord|Christopher Miller,112,Crime|Comedy|Action,Columbia Pictures|Original Film|Media Rights Capital|Metro-Goldwyn-Mayer (MGM)|Cannell Studios,2416,7.0,2014
2.777996,28000000,53181600,A Walk Among the Tombstones,Scott Frank,113,Crime|Drama|Mystery|Thriller,Double Feature Films|Jersey Films|1984 Private Defense Contractors|Cross Creek Pictures|Exclusive Media Group,823,6.2,2014
2.721864,55000000,259207227,Paddington,Paul King,95,Comedy,The Weinstein Company|StudioCanal|TF1 Films Production|Canal+|Heyday Films,606,7.1,2014
2.692691,7000000,2360281,Cake,Daniel Barnz,102,Drama,Echo Films|We're Not Brothers Productions|Cinelou Films,255,6.1,2014
2.67235,11000000,45967935,Chef,Jon Favreau,115,Comedy,Open Road Films|Aldamisa Entertainment|Kilburn Media|Fetisov Teterin Films,866,7.2,2014
2.6112509999999998,9000000,108782847,The Purge: Anarchy,James DeMonaco,104,Horror|Thriller,Universal Pictures|Why Not Productions|Platinum Dunes|Blumhouse Productions|5150 Action,1126,6.6,2014
2.601775,16000000,19682924,Left Behind,Vic Armstrong,110,Thriller|Action|Science Fiction,Stoney Lake Entertainment,253,3.8,2014
2.595951,4000000,44349000,Boyhood,Richard Linklater,164,Drama,Detour Filmproduction|IFC Productions,1343,7.6,2014
2.576396,20000000,12007070,A Most Violent Year,J.C. Chandor,125,Action|Thriller|Crime|Drama,Participant Media|Imagenation Abu Dhabi FZ|FilmNation Entertainment|Before the Door Pictures|Washington Square Films,384,6.4,2014
2.549403,100000000,243400000,Hercules,Brett Ratner,99,Action|Adventure,Paramount Pictures|Metro-Goldwyn-Mayer (MGM)|Radical Studios|Flynn Picture Company,1215,5.6,2014
2.526779,125000000,362637473,Noah,Darren Aronofsky,139,Drama|Adventure,Paramount Pictures|Regency Enterprises|Protozoa Pictures|Disruption Entertainment,1589,5.5,2014
2.523101,50000000,83719388,The Judge,David Dobkin,141,Drama,Village Roadshow Pictures|Warner Bros.|Big Kid Pictures|Team Downey,974,7.2,2014
2.4451650000000003,40000000,123494610,Blended,Frank Coraci,117,Comedy,Happy Madison Productions|Karz Entertainment|Warner Bros.|Gulfstream Pictures,720,6.7,2014
2.376309,18000000,268157400,Neighbors,Nicholas Stoller,96,Comedy,Universal Pictures|Point Grey Pictures|Good Universe,1829,6.2,2014
2.361267,11000000,78874843,If I Stay,R.J. Cutler,106,Drama,New Line Cinema|Metro-Goldwyn-Mayer (MGM),856,7.2,2014
2.303556,45000000,86165646,Step Up All In,Trish Sie,112,Romance|Drama|Music,Summit Entertainment|Offspring Entertainment,421,6.7,2014
2.293859,12000000,305151265,The Fault in Our Stars,Josh Boone,125,Romance|Drama,Fox 2000 Pictures|Temple Hill Entertainment|TSG Entertainment,2389,7.8,2014
2.1654619999999998,25000000,153997819,Ride Along,Tim Story,99,Action|Comedy,Universal Pictures|Rainforest Films|Cube Vision|Relativity Media,634,6.1,2014
2.160156,20000000,11110975,Inherent Vice,Paul Thomas Anderson,148,Comedy|Romance|Crime|Drama|Mystery,Ghoulardi Film Company|Warner Bros.,552,6.3,2014
2.141491,60000000,50549107,Jack Ryan: Shadow Recruit,Kenneth Branagh,105,Action|Drama|Thriller,Paramount Pictures|Di Bonaventura Pictures|Mace Neufeld Productions|Skydance Productions|Etalon film,873,5.9,2014
2.1367580000000004,50000000,222809600,Non-Stop,Jaume Collet-Serra,106,Action|Thriller|Mystery,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Anton Capital Entertainment (ACE),1648,6.8,2014
2.116264,5500000,3000000,Predestination,Michael Spierig|Peter Spierig,97,Science Fiction|Thriller,Screen Australia|Screen Queensland|Blacklab Entertainment|Wolfhound Pictures,1136,7.2,2014
1.957672,12600000,18658381,The Drop,MichaÃ«l R. Roskam,106,Drama|Crime,Fox Searchlight Pictures|Chernin Entertainment,583,6.6,2014
1.9407349999999999,120000000,239379423,RoboCop,JosÃ© Padilha,102,Science Fiction|Action,Columbia Pictures|Strike Entertainment|Metro-Goldwyn-Mayer (MGM),1709,5.7,2014
1.904422,100000000,103039258,Transcendence,Wally Pfister,119,Thriller|Science Fiction|Drama|Mystery,Alcon Entertainment|Syncopy|DMG Entertainment|Straight Up Films,1555,5.9,2014
1.9000380000000001,40000000,196781193,The Other Woman,Nick Cassavetes,109,Comedy|Romance,Twentieth Century Fox Film Corporation|LBI Productions,1056,6.2,2014
1.8947060000000002,145000000,272912430,Mr. Peabody & Sherman,Rob Minkoff,92,Animation|Adventure|Family,20th Century Fox,592,6.8,2014
1.840817,65000000,39407616,Sin City: A Dame to Kill For,Frank Miller|Robert Rodriguez,102,Crime|Thriller,Miramax Films|Troublemaker Studios|AR Films|Aldamisa Entertainment|Demarest Films,857,6.2,2014
1.8116919999999999,103000000,500188435,Rio 2,Carlos Saldanha,102,Animation|Adventure|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation,659,6.5,2014
1.805954,40000000,169837010,Dumb and Dumber To,Bobby Farrelly|Peter Farrelly,110,Comedy,New Line Cinema|Universal Pictures|Conundrum Entertainment|Red Granite Pictures,790,5.5,2014
1.7798610000000001,70000000,154984035,The Monuments Men,George Clooney,118,War|Drama|History|Action,Columbia Pictures|Studio Babelsberg|Fox 2000 Pictures|Smokehouse Pictures|Obelisk Productions,1083,5.7,2014
1.769987,65000000,163442937,Unbroken,Angelina Jolie,137,Drama|War,Legendary Pictures|3 Arts Entertainment|Jolie Pas,981,7.2,2014
1.754707,20000000,66787908,Selma,Ava DuVernay,127,History|Drama,Plan B Entertainment|Harpo Films|Celador Films|Cloud Eight Films|PathÃ©,580,7.5,2014
1.737699,4900000,3494070,Mommy,Xavier Dolan,138,Drama,TÃ©lÃ©film Canada|Super Ã‰cran|SODEC|Metafilms,389,8.0,2014
1.6493209999999898,15000000,52501541,Wild,Jean-Marc VallÃ©e,115,Drama,Fox Searchlight Pictures|Pacific Standard,677,6.9,2014
1.638781,130000000,117831631,Pompeii,Paul W.S. Anderson,105,Action|Adventure|History|Romance|Drama,Impact Pictures|TriStar Pictures|Don Carmody Productions|FilmDistrict|Constantin Film International,837,5.1,2014
1.63015,26000000,35926213,The Best of Me,Michael Hoffman,117,Drama|Romance,Relativity Media,535,7.2,2014
1.5880100000000001,65000000,133821816,Annie,Will Gluck,119,Music|Comedy|Drama|Family,Columbia Pictures|Sony Pictures Entertainment (SPE)|Overbrook Entertainment,331,6.1,2014
1.5450549999999899,50000000,97437106,The Book of Life,Jorge R. Gutierrez,95,Romance|Animation|Adventure|Comedy|Family,Twentieth Century Fox Film Corporation|Reel FX Creative Studios|Twentieth Century Fox Animation|Chatrone,531,7.3,2014
1.542392,13000000,54837234,St. Vincent,Theodore Melfi,102,Comedy,The Weinstein Company|Crescendo Productions|Chernin Entertainment|Goldenlight Films,531,7.1,2014
1.541069,66000000,203277636,Need for Speed,Scott Waugh,130,Action|Crime|Drama|Thriller,DreamWorks SKG|Reliance Entertainment|Bandito Brothers|Touchstone Pictures|Electronic Arts,1117,6.2,2014
1.4490459999999898,22000000,88880821,The Hundred-Foot Journey,Lasse HallstrÃ¶m,122,Drama,Amblin Entertainment|Harpo Films|Participant Media|Imagenation Abu Dhabi FZ|Reliance Entertainment,352,7.2,2014
1.440084,60000000,108255770,The Boxtrolls,Graham Annable|Anthony Stacchi,97,Animation|Comedy|Family|Fantasy,Laika Entertainment,498,6.6,2014
1.3987129999999999,10000000,28883511,Big Eyes,Tim Burton,105,Drama,The Weinstein Company|Silverwood Films|Electric City Entertainment|Tim Burton Productions,710,6.8,2014
1.394382,18000000,266586800,The Prince,Brian A Miller,93,Thriller|Action,Grindstone Entertainment Group|Emmett/Furla Films|Oasis Films|Aperture Entertainment,165,4.6,2014
1.319416,4000000,600896,The Signal,William Eubank,95,Thriller|Science Fiction,Automatik Entertainment|Low Spark Films,400,5.8,2014
1.3155,50000000,160602194,Into the Storm,Steven Quale,89,Action|Thriller,New Line Cinema|Village Roadshow Pictures|Broken Road Productions,572,5.7,2014
1.240895,50000000,151165787,Planes: Fire & Rescue,Roberts Gannaway,83,Animation|Comedy|Adventure|Family,Walt Disney Pictures|DisneyToon Studios|Prana Studios|Prana Animation Studios,223,5.9,2014
1.214094,35000000,17508518,Sabotage,David Ayer,110,Action|Drama|Thriller|Crime,Open Road Films|QED International|Albert S. Ruddy Productions|Crave Films|Roth Films,422,5.4,2014
1.146492,13200000,53830415,No Good Deed,Sam Miller,84,Thriller,Sony Pictures|Screen Gems,105,5.8,2014
1.142614,5000000,41797583,Still Alice,Richard Glatzer|Wash Westmoreland,99,Drama,Killer Films|Big Indie Pictures|Backup Media|BSM Studio,725,7.5,2014
1.1403020000000001,5000000,40100000,"As Above, So Below",John Erick Dowdle,93,Horror|Thriller,Legendary Pictures,501,6.1,2014
1.136851,24000000,12096300,Foxcatcher,Bennett Miller,134,Drama|Thriller,Likely Story|Media Rights Capital|Annapurna Pictures,645,6.5,2014
1.077877,20000000,34077920,Endless Love,Shana Feste,103,Drama|Romance,Universal Pictures|Fake Empire|Bluegrass Films,357,6.6,2014
1.052381,12250000,2295423,The Rover,David MichÃ´d,100,Crime|Drama,Porchlight Films|FilmNation Entertainment|Screen Australia|Screen NSW|Blue-Tongue Films,164,6.0,2014
1.041267,24000000,70181428,Think Like a Man Too,Tim Story,106,Comedy|Romance,Screen Gems|Will Packer Productions|Silver State Production Services,175,6.2,2014
1.039133,15000000,9104716,Suite FranÃ§aise,Saul Dibb,107,Drama|Romance|War,Qwerty Films|Alliance Films|Canal+|TF1 Droits Audiovisuels|Scope Pictures,161,6.9,2014
1.027357,15000000,59209,Walk of Shame,Steven Brill,95,Comedy,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict,402,5.7,2014
1.0181149999999999,6500000,255273813,Annabelle,John R. Leonetti,99,Horror,New Line Cinema|The Safran Company|Evergreen Media Group|RatPac-Dune Entertainment,827,5.6,2014
0.989916,65000000,71154592,"I, Frankenstein",Stuart Beattie,92,Horror|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate|Hopscotch Films,501,5.1,2014
0.988081,8000000,26049082,That Awkward Moment,Tom Gormican,94,Comedy|Romance,Treehouse Pictures,713,6.0,2014
0.98174,27000000,28831145,Draft Day,Ivan Reitman,109,Drama,Summit Entertainment|Lionsgate,207,6.5,2014
0.9796549999999999,28000000,68896829,Brick Mansions,Camille Delamarre,90,Action|Crime|Drama,Canal+|EuropaCorp|CinÃ©+|D8,476,5.8,2014
0.9678459999999999,2000000,6676471,The Babadook,Jennifer Kent,93,Drama|Thriller|Horror,South Australian Film Corporation|Screen Australia|Smoking Gun Productions|Causeway Films,1089,6.5,2014
0.9660479999999999,20000000,100525432,Tammy,Ben Falcone,97,Comedy,New Line Cinema|Gary Sanchez Productions,381,5.1,2014
0.92537,60000000,30800231,Winter's Tale,Akiva Goldsman,118,Drama|Fantasy|Mystery|Romance,Village Roadshow Pictures|Weed Road Pictures|Warner Bros.,327,5.9,2014
0.916435,5000000,2367161,The Guest,Adam Wingard,99,Mystery|Thriller|Action,HanWay Films|Snoot Entertainment,402,6.6,2014
0.8931209999999989,22500000,15520023,The Water Diviner,Russell Crowe,112,War|Drama,Hopscotch Features|RatPac Entertainment|Seven West Media|Fear of God Films|Seven Group Holdings,287,6.8,2014
0.890965,5000000,6833445,The Green Inferno,Eli Roth,100,Horror|Thriller,Worldview Entertainment|Dragonfly Entertainment|Sobras International Pictures|Top Hat Releasing|BH Tilt,194,4.8,2014
0.8765139999999989,28000000,100654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,81,Family|Comedy,"Walt Disney Pictures|21 Laps Entertainment|Jim Henson Company, The",380,6.2,2014
0.876066,19800000,41296320,This Is Where I Leave You,Shawn Levy,103,Drama|Comedy,Spring Creek Productions|21 Laps Entertainment|Warner Bros.,377,6.5,2014
